Study,Group,Time,Intensity,RER,daily_CHO_gKg,daily_fat_gKG,Carb_before,Min_before,pct_female,Age,vo2max,carb_during_rate_hr,Start_glycogen,pct_type1fibers
Jamurtas 2011,Fast,20,65,0.87,6.054091211717711,1.753435419440746,0,NA,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Fast,30,65,0.846,6.054091211717711,1.753435419440746,0,NA,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Fast,40,65,0.858,6.054091211717711,1.753435419440746,0,NA,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Fast,50,65,0.855,6.054091211717711,1.753435419440746,0,NA,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Fast,60,65,0.856,6.054091211717711,1.753435419440746,0,NA,0,22.8,45.9,0,NA,NA
Jamurtas 2011,High,10,65,0.8721594659941,6.490692410119841,1.72254327563249,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,High,20,65,0.8717995562547,6.490692410119841,1.72254327563249,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,High,30,65,0.8700319995341,6.490692410119841,1.72254327563249,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,High,40,65,0.8710557427931,6.490692410119841,1.72254327563249,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,High,50,65,0.8706838360623,6.490692410119841,1.72254327563249,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,High,60,65,0.8591867193842,6.490692410119841,1.72254327563249,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Low,10,65,0.8582429560674,6.254280958721705,1.7396597129752922,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Low,20,65,0.8690162542693,6.254280958721705,1.7396597129752922,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Low,30,65,0.8449942786572,6.254280958721705,1.7396597129752922,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Low,40,65,0.862705836837,6.254280958721705,1.7396597129752922,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Low,50,65,0.8470257691867,6.254280958721705,1.7396597129752922,112,30,0,22.8,45.9,0,NA,NA
Jamurtas 2011,Low,60,65,0.8480495124457,6.254280958721705,1.7396597129752922,112,30,0,22.8,45.9,0,NA,NA
Jansson 1982a,Carb,25,65,0.9253333333333335,4.601134417808219,0.23781094527363184,36,NA,55,25,45.733774983157424,0,437,NA
Jansson 1982a,Fat,25,65,0.8316666666666667,0.3394614726027398,2.2699054726368164,2,NA,55,25,45.733774983157424,0,192,NA
Jansson 1982b,CHO,23,62.84722222222222,0.9060773480662982,6.190813432835821,0.2822023217247098,37.284,NA,71.4,22,42.985,0,NA,NA
Jansson 1982b,Fat,23,68.05555555555556,0.8112244897959184,0.3344216417910448,2.140298507462686,2.39,NA,71.4,22,42.985,0,NA,NA
Jansson 1984,Carb,5,65,0.9476187934756,5.323308270676692,0.2706953405017921,36,NA,55.6,25,44.9,0,NA,NA
Jansson 1984,Carb,23,65,0.8959087173383,5.323308270676692,0.2706953405017921,36,NA,55.6,25,44.9,0,NA,NA
Jansson 1984,Fat,5,65,0.870600216325,0.2857142857142857,2.3985663082437276,2,NA,55.6,25,44.9,0,NA,NA
Jansson 1984,Fat,23,65,0.8086977035228,0.2857142857142857,2.3985663082437276,2,NA,55.6,25,44.9,0,NA,NA
Jensen 2020,High,20,73.21529745042,0.9763241123651,8,0.3,127.2,120,0,25,59.4,0,495,48.7
Jensen 2020,High,50,74.00849858357,0.9709464548207,8,0.3,127.2,120,0,25,59.4,0,495,48.7
Jensen 2020,High,80,74.00849858357,0.9709464548207,8,0.3,127.2,120,0,25,59.4,0,495,48.7
Jensen 2020,High,110,74.85835694051,0.9601911397321,8,0.3,127.2,120,0,25,59.4,0,495,48.7
Jensen 2020,High,140,75.48158640227,0.9596533739777,8,0.3,127.2,120,0,25,59.4,0,495,48.7
Jensen 2020,Low,20,75.53824362606,0.8961970149548,0.2,2.2,1.9,120,0,25,59.4,0,250,48.7
Jensen 2020,Low,50,76.4447592068,0.8870549971295,0.2,2.2,1.9,120,0,25,59.4,0,250,48.7
Kang 1995,C,20,71.26983115642,0.9334027570047531,7.186438356164383,0.9693150684931507,0,NA,0,23,61.64,45,NA,NA
Kang 1995,C,40,72.24041626845,0.9238829566983222,7.186438356164383,0.9693150684931507,0,NA,0,23,NA,45,NA,NA
Kang 1995,C,60,71.61919932038,0.9117249332937799,7.186438356164383,0.9693150684931507,0,NA,0,23,NA,45,NA,NA
Kang 1995,C,80,72.5364765849,0.9053231157862808,7.186438356164383,0.9693150684931507,0,NA,0,23,NA,45,NA,NA
Kang 1995,C,100,70.64011893384,0.9138960429596786,7.186438356164383,0.9693150684931507,0,NA,0,23,NA,45,NA,NA
Kang 1995,C,120,69.27429117553,0.908951605237696,7.186438356164383,0.9693150684931507,0,NA,0,23,NA,45,NA,NA
Kang 1995,C,140,68.91748964638,0.8958737291957292,7.186438356164383,0.9693150684931507,0,NA,0,23,NA,45,NA,NA
Kang 1995,P,20,71.1632154614,0.931202907670355,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kang 1995,P,40,71.12562387172,0.9133149068185337,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kang 1995,P,60,72.20239991505,0.9037586690417715,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kang 1995,P,80,71.20887756186,0.8904166370686568,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kang 1995,P,100,70.746522247,0.8765813786482862,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kang 1995,P,120,68.74376128279,0.86789447639538575,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kang 1995,P,140,66.95295741744,0.8483783145445043,8.028500761035007,1.0068746829020803,0,NA,0,23,NA,0,NA,NA
Kavouras 2004,H-CHO,10,83.65566632217184,0.9792682926829,8.219178082191782,0.6301369863013698,0,NA,0,28,57.6,0,454.575,NA
Kavouras 2004,H-CHO,25,84.93128146443915,0.969512195122,8.219178082191782,0.6301369863013698,0,NA,0,28,57.6,0,454.575,NA
Kavouras 2004,H-CHO,40,84.41692051997613,0.9792682926829,8.219178082191782,0.6301369863013698,0,NA,0,28,57.6,0,454.575,NA
Kavouras 2004,L-CHO,10,83.40877306883054,0.9990243902439,1.36986301369863,3.356164383561644,0,NA,0,28,57.6,0,314.07,NA
Kavouras 2004,L-CHO,25,83.36762419326969,0.9590243902439,1.36986301369863,3.356164383561644,0,NA,0,28,57.6,0,314.07,NA
Kavouras 2004,L-CHO,40,81.92741354875895,0.9692682926829,1.36986301369863,3.356164383561644,0,NA,0,28,57.6,0,314.07,NA
Koma 2020,Glucose high,10,50,0.9965663931935582,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose high,20,50,0.9916722012847259,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose high,30,50,0.9904578644894961,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose high,40,50,0.9944101850009945,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose low,10,50,0.9760365561925768,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose low,20,50,0.9850446156041979,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose low,30,50,0.9533934714798584,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Glucose low,40,50,0.9799497878758847,4.470494417862839,1.0940988835725676,209,NA,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo high,10,50,0.987322849932052,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo high,20,50,0.9798768541841589,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo high,30,50,0.9787214424250428,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo high,40,50,0.9804889604851701,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo low,10,50,1.001986662813226,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo low,20,50,1.003030303030303,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo low,30,50,0.9996243977144708,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Koma 2020,Placebo low,40,50,0.9954799552787095,4.470494417862839,1.0940988835725676,115,180,0,18.9,48.5,0,NA,NA
Kuo 2010,Placebo,15,74.81747116947446,0.93,6.26,1.078313253012048,60,NA,0,19,46.7,0,NA,NA
Kuo 2010,Placebo,30,89.65196976342197,0.96,6.26,1.078313253012048,60,NA,0,19,46.7,0,NA,NA
Kuo 2010,Placebo,34.4,94.16681716157991,1.1,6.26,1.078313253012048,60,NA,0,19,46.7,0,NA,NA
Lamont 1999,Trained,15,50,0.79,5.556177156177156,1.268698804887874,0,NA,42.9,28.9,54.4,0,NA,NA
Lamont 1999,Trained,30,50,0.82,5.556177156177156,1.268698804887874,0,NA,42.9,28.9,54.4,0,NA,NA
Lamont 1999,Trained,45,50,0.81,5.55617715617716,1.268698804887874,0,NA,42.9,28.9,54.4,0,NA,NA
Lamont 1999,Trained,60,50,0.81,5.55617715617716,1.268698804887874,0,NA,42.9,28.9,54.4,0,NA,NA
Lamont 1999,Untrained,15,50,0.85,5.55617715617716,1.242071881606765,0,NA,42.9,34.7,39.7,0,NA,NA
Lamont 1999,Untrained,30,50,0.84,5.55617715617716,1.242071881606765,0,NA,42.9,34.7,39.7,0,NA,NA
Lamont 1999,Untrained,45,50,0.85,5.55617715617716,1.242071881606765,0,NA,42.9,34.7,39.7,0,NA,NA
Lamont 1999,Untrained,60,50,0.84,5.55617715617716,1.242071881606765,0,NA,42.9,34.7,39.7,0,NA,NA
Lamont 2001,Female,15,50,0.8097811997339,4.699840094260225,1.0621107557650227,0,NA,100,30.57,42.19,0,NA,NA
Lamont 2001,Female,30,50,0.8203456078878,4.699840094260225,1.0621107557650227,0,NA,100,30.57,42.19,0,NA,NA
Lamont 2001,Female,45,50,0.8010972174708,4.699840094260225,1.0621107557650227,0,NA,100,30.57,42.19,0,NA,NA
Lamont 2001,Female,60,50,0.8301983289453,4.699840094260225,1.0621107557650227,0,NA,100,30.57,42.19,0,NA,NA
Lamont 2001,Male,15,50,0.8694170253588,4.656690368455075,1.052359405300582,0,NA,0,30.71,46.24,0,NA,NA
Lamont 2001,Male,30,50,0.8802522191478,4.656690368455075,1.052359405300582,0,NA,0,30.71,46.24,0,NA,NA
Lamont 2001,Male,45,50,0.8604638724844,4.656690368455075,1.052359405300582,0,NA,0,30.71,46.24,0,NA,NA
Lamont 2001,Male,60,50,0.8605537754686,4.656690368455075,1.052359405300582,0,NA,0,30.71,46.24,0,NA,NA
Lamont 2003,Female placebo,15,50,0.819909616595,4.427525684931507,1.0005707762557077,0,NA,100,30.8,43,0,NA,NA
Lamont 2003,Female placebo,30,50,0.8284773160769,4.427525684931507,1.0005707762557077,0,NA,100,30.8,43,0,NA,NA
Lamont 2003,Female placebo,45,50,0.8282901516157,4.427525684931507,1.0005707762557077,0,NA,100,30.8,43,0,NA,NA
Lamont 2003,Female placebo,60,50,0.797749098116,4.427525684931507,1.0005707762557077,0,NA,100,30.8,43,0,NA,NA
Lamont 2003,Male placebo,15,50,0.8306721444963,4.974243421052631,1.124122807017544,0,NA,0,28.8,48,0,NA,NA
Lamont 2003,Male placebo,30,50,0.8193747378291,4.974243421052631,1.124122807017544,0,NA,0,28.8,48,0,NA,NA
Lamont 2003,Male placebo,45,50,0.8297110568263,4.974243421052631,1.124122807017544,0,NA,0,28.8,48,0,NA,NA
Lamont 2003,Male placebo,60,50,0.8289337972216,4.974243421052631,1.124122807017544,0,NA,0,28.8,48,0,NA,NA
Lane 2015,High,15,60,0.88,8,1.5,0,NA,0,29,67,0,460,NA
Lane 2015,High,50,60,0.86,8,1.5,0,NA,0,29,67,0,460,NA
Lane 2015,High,85,60,0.84,8,1.5,0,NA,0,29,67,0,460,NA
Lane 2015,High,120,60,0.84,8,1.5,0,NA,0,29,67,0,460,NA
Lane 2015,Low,15,60,0.85,8,1.5,0,NA,0,29,67,0,348,NA
Lane 2015,Low,50,60,0.82,8,1.5,0,NA,0,29,67,0,348,NA
Lane 2015,Low,85,60,0.82,8,1.5,0,NA,0,29,67,0,348,NA
Lane 2015,Low,120,60,0.8,8,1.5,0,NA,0,29,67,0,348,NA
Learsi 2019,Fast carb,15,60,0.9443814869757,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast carb,30,60,0.93499999597,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast carb,45,60,0.9583539203885,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast carb,60,60,0.9573650316988,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast carb,75,60,0.9479804932703,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast carb,90,60,0.9486661633941,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast carb,105,60,0.947675750993,5.35,0.9,0,NA,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fast placebo,15,61,0.96,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fast placebo,30,61,0.952,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fast placebo,45,61,0.931,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fast placebo,60,61,0.94,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fast placebo,75,61,0.941,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fast placebo,90,61,0.941,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fast placebo,105,61,0.931,5.35,0.9,0,NA,0,28,41.2,0,NA,NA
Learsi 2019,Fed carb,15,60,0.9695714836147,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed carb,30,60,0.9669034649773,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed carb,45,60,0.9768258735251,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed carb,60,60,0.9666002464114,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed carb,75,60,0.9672920113808,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed carb,90,60,0.9763748549548,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed carb,105,60,0.9661461804183,5.35,0.9,137,180,0,28,41.2,51.071999999999996,NA,NA
Learsi 2019,Fed placebo,15,61,0.983,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Learsi 2019,Fed placebo,30,61,0.983,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Learsi 2019,Fed placebo,45,61,0.98,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Learsi 2019,Fed placebo,60,61,0.982,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Learsi 2019,Fed placebo,75,61,0.982,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Learsi 2019,Fed placebo,90,61,0.963,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Learsi 2019,Fed placebo,105,61,0.962,5.35,0.9,137,180,0,28,41.2,0,NA,NA
Leckey 2018,HFAT D6,20,69.31800043530211,0.787,2.5,4.1,0,NA,0,25,64,0,318,NA
Leckey 2018,HPRO D6,20,66.40592517846324,0.857,2.6,0.9,0,NA,0,25,64,0,416,NA
Leckey 2018,Pre D1,20,66.50085207507644,0.897,10,0.8,0,NA,0,25,64,0,700,NA
Margolis 2019,High,45,64,0.906415620641562,6,1,0,NA,0,21,44,108,396,NA
Margolis 2019,High,60,64,0.9205638612882289,6,1,0,NA,0,21,44,108,396,NA
Margolis 2019,High,75,64,0.9019146654819983,6,1,0,NA,0,21,44,108,396,NA
Margolis 2019,Low,45,64,0.8609230690510912,1.5,3,0,NA,0,21,44,108,217,NA
Margolis 2019,Low,60,64,0.8722180596235497,1.5,3,0,NA,0,21,44,108,217,NA
Margolis 2019,Low,75,64,0.8604620076141226,1.5,3,0,NA,0,21,44,108,217,NA
Marquest 2016a,CON post,6,44.01993355481728,0.85,5.65,1.02,NA,NA,0,29.3,60.2,0,NA,NA
Marquest 2016a,CON pre,6,44.01993355481728,0.85,4.79,1.32,NA,NA,0,29.3,60.2,0,NA,NA
Marquest 2016a,SL post,6,46.089850249584025,0.84,5.44,1.05,NA,NA,0,32,60.1,0,NA,NA
Marquest 2016a,SL pre,6,44.42595673876872,0.86,4.44,1.33,NA,NA,0,32,60.1,0,NA,NA
Martinez-Noguera 2020,Placebo - post,10,52.763819095477395,0.9480566581608543,3.5,1,95.2,NA,0,32.6,57.9,0,NA,NA
Martinez-Noguera 2020,Placebo - pre,10,57.03517587939698,0.9247253050632211,3.2,1.2,95.2,NA,0,32.6,57.9,0,NA,NA
Dumke 2007,Carb,20,78.75101177748134,0.979181693324,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Carb,40,77.53541185785447,0.9636904145585,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Carb,60,79.12097697041045,0.9630462315053,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Carb,80,77.05974232410448,0.9393669890346,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Carb,100,75.1570641890485,0.9243930422073,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Carb,120,74.68139465527985,0.9222112030306,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Carb,140,69.76614280639924,0.9056973939735,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,74.1,900.4499999999999,NA
Dumke 2007,Placebo,20,75.63273372279849,0.950007039944,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
Dumke 2007,Placebo,40,76.26695976781716,0.9324729067016,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
Dumke 2007,Placebo,60,76.05555108615673,0.9154483840252,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
Dumke 2007,Placebo,80,73.83575992858209,0.8984249644021,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
Dumke 2007,Placebo,100,72.46160349772389,0.8880518523606,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
Dumke 2007,Placebo,120,69.18476893179104,0.8653995523941,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
Dumke 2007,Placebo,140,65.85508219544776,0.8468373735942,4.679313471502591,1.0897294185377087,0,NA,0,28.7,53.6,0,822.15,NA
McCarthy 2021,Placebo,30,71.37844611528821,0.87,4.1,1.2,70,120,47.4,25,57,0,NA,NA
McConell 1996,CHO7,60,70,0.94,9.553695955369594,0.31111111111111106,0,NA,0,23,68.89818688981869,70,NA,NA
McConell 1996,CHO7,90,70,0.93,9.553695955369594,0.31111111111111106,0,NA,0,23,68.89818688981869,70,NA,NA
McConell 1996,CHO7,120,70,0.92,9.553695955369594,0.31111111111111106,0,NA,0,23,68.89818688981869,70,NA,NA
McConell 1996,CON,60,70,0.92,9.553695955369594,0.31111111111111106,0,NA,0,23,68.89818688981869,0,NA,NA
McConell 1996,CON,90,70,0.9,9.553695955369594,0.31111111111111106,0,NA,0,23,68.89818688981869,0,NA,NA
McConell 1996,CON,120,70,0.89,9.553695955369594,0.31111111111111106,0,NA,0,23,68.89818688981869,0,NA,NA
McConell 2000,Carb,10,82.37623762376238,0.98,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,81,567,NA
McConell 2000,Carb,20,82.37623762376238,0.98,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,81,567,NA
McConell 2000,Carb,32,82.37623762376238,0.97,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,81,567,NA
McConell 2000,Carb,40,83.16831683168317,0.97,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,81,567,NA
McConell 2000,Carb,50,83.36633663366338,0.96,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,81,567,NA
McConell 2000,Carb,72,83.76237623762377,0.97,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,81,567,NA
McConell 2000,Control,10,81.58415841584159,0.97,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,0,514,NA
McConell 2000,Control,20,81.7821782178218,0.97,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,0,514,NA
McConell 2000,Control,32,82.37623762376238,0.97,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,0,514,NA
McConell 2000,Control,40,82.57425742574259,0.96,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,0,514,NA
McConell 2000,Control,50,85.34653465346534,0.96,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,0,514,NA
McConell 2000,Control,73.6,82.57425742574259,0.96,7.846952010376135,1.018410722006053,0,NA,0,24,65.7,0,514,NA
McLay 2007,MF CHOL,10,43.25513196480939,0.9261016949152543,8.4,0.33724340175953077,87,105,100,25.1,50,0,728,NA
McLay 2007,MF NORM,10,45.74780058651026,0.8923076923076924,5.2,1.7008797653958942,87,105,100,25.1,50,0,575,NA
McLay 2007,ML CHOL,10,44.42815249266862,0.9214521452145215,8.4,0.33724340175953077,87,105,100,25.1,50,0,756,NA
McLay 2007,ML NORM,10,45.57184750733138,0.8970398970398971,5.2,1.7008797653958942,87,105,100,25.1,50,0,771,NA
Mock 2021,HMW,17,75,0.873567839196,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,HMW,32,75,0.8649246231156,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,HMW,47,75,0.8574874371859,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,HMW,62,75,0.8426130653266,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,HMW,77,75,0.8460301507538,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,HMW,92,75,0.8462311557789,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,LMW,17,75,0.8858291457286,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,LMW,32,75,0.8643216080402,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,LMW,47,75,0.8514572864322,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,LMW,62,75,0.8488442211055,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,LMW,77,75,0.8391959798995,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,LMW,92,75,0.8229145728643,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,Placebo,17,75,0.8797989949749,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,Placebo,32,75,0.8572864321608,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,Placebo,47,75,0.8450251256281,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,Placebo,62,75,0.838391959799,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,Placebo,77,75,0.8313567839196,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Mock 2021,Placebo,92,75,0.8293467336683,3.37,1.4105431309904153,0,NA,100,25.7,49.7,0,NA,NA
Nicklas 1989,FP,15,70,0.9498169360898,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,FP,30,70,0.9396443774417,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,FP,45,70,0.8982070434602,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,FP,60,70,0.8894352961669,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,FP,75,70,0.8986206163363,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,FP,90,70,0.878322192752,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,FP,126.5,70,0.8497723232347,4.245441666666667,0.8829981481481483,NA,NA,100,26.3,44.9,0,404.54999999999995,NA
Nicklas 1989,LP,15,70,0.9189657336325,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nicklas 1989,LP,30,70,0.9000747919332,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nicklas 1989,LP,45,70,0.8991275766362,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nicklas 1989,LP,60,70,0.8783955685849,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nicklas 1989,LP,75,70,0.867769413879,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nicklas 1989,LP,90,70,0.8594846152948,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nicklas 1989,LP,139.2,70,0.8290603267742,3.9597583333333337,0.8392370370370371,NA,NA,100,26.3,44.9,0,451.09499999999997,NA
Nishibata 1993,Glucose day 1,5,73.4,0.8993082107116,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 1,25,73.4,0.8803928994213,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 1,35,73.4,0.8585525223379,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 1,50,73.4,0.8499211806536,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 2,5,73.4,0.8982541252341,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 2,25,73.4,0.8698058053156,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 2,35,73.4,0.858218571618,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
Nishibata 1993,Glucose day 2,50,73.4,0.8488602449049,4.0022091310751104,1.2499492718049416,14.366666666666667,15,0,27,50.3,43.1,NA,NA
